X,Y,FID,C_Date,C_Time,C_Day,County,RdwyID,MilePost,SSO_Lat,SSO_Long,P_TypeCD,P_Type,P_GenCD,P_Gender,P_Age,P_InjCD,P_Injury,P_LocCD,P_Locate,PreActCD,PrAction,ActCirCD,P_ActCir,SpctRxCD,SpctDrug
-9193030.546,3360656.226,1520,7/25/2018 12:01,12:01 PM,3: Tue,Citrus,2030000,13.508,28.882155,-82.582395,1,Pedestrian,1,Male,49,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,88,Unknown,1,No
-9104347.28,3353107.082,1521,2/26/2018 13:21,1:21 PM,1: Sun,Lake,11010000,10.906,28.8227581,-81.7857399,1,Pedestrian,2,Female,48,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,88,Unknown
-9104233.99,3353069.345,1522,4/15/2018 21:56,9:56 PM,7: Sat,Lake,11010000,10.971,28.8224611,-81.7847222,1,Pedestrian,2,Female,43,5,Fatal,3,Intersection (other),1,Crossing roadway,2,Dart/dash,88,Unknown
-9115694.491,3354192.412,1523,8/2/2018 0:43,12:43 AM,4: Wed,Lake,11040000,4.808,28.8312996,-81.8876736,1,Pedestrian,2,Female,65,5,Fatal,5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-9115151.463,3352951.218,1524,9/1/2018 0:51,12:51 AM,6: Fri,Lake,11010047,0.447,28.8215314,-81.8827955,1,Pedestrian,1,Male,34,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9116519.102,3355504.903,1525,9/29/2018 23:50,11:50 PM,6: Fri,Lake,11040000,5.651,28.8416279,-81.8950812,1,Pedestrian,1,Male,57,5,Fatal,3,Intersection (other),1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-8914138.285,3054099.881,1526,1/9/2018 23:36,11:36 PM,2: Mon,Palm Beach,93000000,0,26.443375,-80.077064,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,88,Unknown
-8915301.686,3056359.223,1527,1/14/2018 1:58,1:58 AM,7: Sat,Palm Beach,93030000,7.373,26.4615461,-80.087515,1,Pedestrian,0,N/A,0,5,Fatal,5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,88,Unknown
-8916907.581,3057379.886,1528,1/14/2018 14:00,2:00 PM,7: Sat,Palm Beach,93000000,0,26.469754,-80.101941,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),5,Walking/cycling on sidewalk,3,Failure to yield right-of-way,1,No
-8912505.339,3055343.829,1529,1/15/2018 17:19,5:19 PM,1: Sun,Palm Beach,93000000,0,26.45338,-80.062395,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),77,Other,77,Other,1,No improper action,1,No
-8913125.834,3055968.63,1530,1/22/2018 16:32,4:32 PM,1: Sun,Palm Beach,93010101,1.292,26.4584049,-80.067969,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8916950.706,3055947.901,1531,1/31/2018 17:19,5:19 PM,3: Tue,Palm Beach,93030000,6.41,26.4582382,-80.1023284,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),2,Waiting to cross roadway,1,No improper action,1,No
-8913134.974,3056399.088,1532,2/5/2018 15:35,3:35 PM,1: Sun,Palm Beach,93010101,1.048,26.4618667,-80.0680511,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8916458.073,3057787.53,1533,2/12/2018 7:53,7:53 AM,1: Sun,Palm Beach,93000000,0,26.473032,-80.097903,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),5,Walking/cycling on sidewalk,2,Dart/dash,1,No
-8913471.804,3053667.838,1534,2/18/2018 13:29,1:29 PM,7: Sat,Palm Beach,93010000,8.112,26.4398999,-80.0710769,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),5,Walking/cycling on sidewalk,2,Dart/dash,1,No
-8915975.392,3056043.373,1535,2/20/2018 11:52,11:52 AM,2: Mon,Palm Beach,93030000,0,26.459006,-80.093567,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),8,Sidewalk,5,Walking/cycling on sidewalk,1,No improper action,1,No
-8915944.333,3055292.105,1536,3/2/2018 11:08,11:08 AM,5: Thr,Palm Beach,93000000,0,26.452964,-80.093288,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),5,Walking/cycling on sidewalk,77,Other,1,No
-8915975.614,3055278.925,1537,3/12/2018 6:50,6:50 AM,1: Sun,Palm Beach,93000000,0,26.452858,-80.093569,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),5,Walking/cycling on sidewalk,1,No improper action,1,No
-8919151.783,3053461.102,1538,4/8/2018 11:26,11:26 AM,7: Sat,Palm Beach,93070000,0,26.438237,-80.122101,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),8,Sidewalk,5,Walking/cycling on sidewalk,77,Other,1,No
-8913550.819,3053359.382,1539,4/26/2018 11:47,11:47 AM,4: Wed,Palm Beach,93010000,7.934,26.4374188,-80.0717867,2,"Other pedestrian (wheelchair, etc)",0,N/A,0,4,Serious (Incapacitating),77,Other,77,Other,1,No improper action,1,No
-8914041.215,3056821.912,1540,5/25/2018 12:39,12:39 PM,5: Thr,Palm Beach,93000000,0,26.465267,-80.076192,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),5,Walking/cycling on sidewalk,3,Failure to yield right-of-way,1,No
-8914237.905,3056360.217,1541,7/4/2018 11:48,11:48 AM,3: Tue,Palm Beach,93030000,7.964,26.4615541,-80.0779589,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,77,Other,1,No
-8919171.709,3053509.96,1542,7/16/2018 8:46,8:46 AM,1: Sun,Palm Beach,93000000,0,26.43863,-80.12228,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),8,Sidewalk,5,Walking/cycling on sidewalk,1,No improper action,1,No
-8916892.442,3057779.944,1543,7/16/2018 14:39,2:39 PM,1: Sun,Palm Beach,93000000,0,26.472971,-80.101805,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8916752.068,3057807.054,1544,9/23/2018 6:41,6:41 AM,7: Sat,Palm Beach,93000000,0,26.473189,-80.100544,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),77,Other,1,No improper action,1,No
-8937539.652,3017230.587,1545,2/25/2018 8:55,8:55 AM,7: Sat,Broward,86000000,0,26.146444,-80.287282,3,Bicyclist,2,Female,62,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",1,No
-8928053.982,3014682.085,1546,3/28/2018 21:45,9:45 PM,3: Tue,Broward,86100000,10.613,26.1258913,-80.2020708,1,Pedestrian,2,Female,18,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-8938661.308,3017144.773,1547,5/10/2018 8:11,8:11 AM,4: Wed,Broward,86000073,0,26.145752,-80.297358,3,Bicyclist,1,Male,63,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8935621.283,3015079.929,1548,5/22/2018 10:47,10:47 AM,2: Mon,Broward,86000000,0,26.1291,-80.270049,1,Pedestrian,1,Male,23,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,77,Other,1,No
-8934165.056,3017372.38,1549,5/18/2018 7:30,7:30 AM,5: Thr,Broward,86220000,12.258,26.1475874,-80.2569675,3,Bicyclist,1,Male,55,4,Serious (Incapacitating),77,Other,77,Other,5,"In roadway improperly (standing, lying, working, playing)",1,No
-8928659.326,3015914.35,1550,6/29/2018 22:40,10:40 PM,5: Thr,Broward,86110000,3.72,26.1358295,-80.2075087,3,Bicyclist,1,Male,52,4,Serious (Incapacitating),3,Intersection (other),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),77,Other,1,No
-8934132.228,3015728.181,1551,7/7/2018 20:38,8:38 PM,6: Fri,Broward,86220000,11.345,26.1343281,-80.2566726,3,Bicyclist,2,Female,25,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-8936942.957,3012267.63,1552,7/24/2018 12:30,12:30 PM,2: Mon,Broward,86080500,8.898,26.1064163,-80.2819218,3,Bicyclist,1,Male,23,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,12,Wrong-way riding/walking,1,No
-8938650.287,3014049.354,1553,8/8/2018 14:11,2:11 PM,3: Tue,Broward,86000000,0,26.120788,-80.297259,1,Pedestrian,1,Male,26,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8927981.991,3012237.977,1554,8/11/2018 5:50,5:50 AM,6: Fri,Broward,86100000,9.256,26.1061771,-80.2014241,1,Pedestrian,2,Female,37,5,Fatal,5,Travel lane (other location),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",1,No
-8927975.691,3012054.272,1555,9/5/2018 19:15,7:15 PM,3: Tue,Broward,86100000,9.154,26.1046952,-80.2013675,1,Pedestrian,2,Female,72,4,Serious (Incapacitating),9,Median/crossing island,77,Other,77,Other,1,No
-8931461.138,3014050.085,1556,9/6/2018 18:18,6:18 PM,4: Wed,Broward,86006000,1.23,26.1207939,-80.2326778,1,Pedestrian,1,Male,19,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-8933247.516,3014048.287,1557,9/17/2018 17:05,5:05 PM,1: Sun,Broward,86006000,0.232,26.1207794,-80.2487251,3,Bicyclist,1,Male,41,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-8938577.373,3017163.498,1558,9/23/2018 23:29,11:29 PM,7: Sat,Broward,86000000,0,26.145903,-80.296604,3,Bicyclist,1,Male,42,4,Serious (Incapacitating),6,Bicycle lane,4,Walking/cycling along roadway against traffic (in/adjacent to travel lane),12,Wrong-way riding/walking,88,Unknown
-8934350.014,3017484.312,1559,10/24/2018 21:25,9:25 PM,3: Tue,Broward,86000000,0,26.14849,-80.258629,1,Pedestrian,1,Male,59,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-8935020.491,3015281.664,1560,11/19/2018 16:00,4:00 PM,1: Sun,Broward,86000000,0,26.130727,-80.264652,3,Bicyclist,2,Female,25,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9163486.96,3456767.492,1561,1/9/2018 18:15,6:15 PM,2: Mon,Alachua,26050000,2.099,29.6353789,-82.3170005,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,8,"Inattentive (talking, eating, etc)",1,No
-9165535.028,3458905.152,1562,1/15/2018 20:29,8:29 PM,1: Sun,Alachua,26070000,19.719,29.6520685,-82.3353986,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),77,Other,1,Crossing roadway,2,Dart/dash,88,Unknown
-9162239.903,3462971.304,1563,2/2/2018 18:39,6:39 PM,5: Thr,Alachua,26000000,0,29.683807,-82.305798,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),4,Midblock (marked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9169650.455,3460808.333,1564,2/7/2018 18:40,6:40 PM,3: Tue,Alachua,26250000,4.364,29.6669251,-82.3723681,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),6,Bicycle lane,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-9172528.499,3457507.914,1565,2/15/2018 20:54,8:54 PM,4: Wed,Alachua,26000000,0,29.64116,-82.398222,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),4,Midblock (marked crosswalk),1,Crossing roadway,1,No improper action,88,Unknown
-9165965.545,3456389.029,1566,3/13/2018 6:10,6:10 AM,2: Mon,Alachua,26010000,12.852,29.6324238,-82.339266,1,Pedestrian,0,N/A,0,5,Fatal,9,Median/crossing island,1,Crossing roadway,2,Dart/dash,88,Unknown
-9169632.009,3455700.779,1567,3/26/2018 20:25,8:25 PM,1: Sun,Alachua,26090000,13.668,29.6270496,-82.3722024,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9164470.969,3458983.609,1568,4/2/2018 18:38,6:38 PM,1: Sun,Alachua,26000000,0,29.652681,-82.32584,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),77,Other,77,Other,77,Other,1,No
-9161679.287,3460929.9,1569,4/14/2018 20:49,8:49 PM,6: Fri,Alachua,26050000,4.647,29.667874,-82.3007619,1,Pedestrian,0,N/A,0,5,Fatal,5,Travel lane (other location),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-9160386.444,3463125.476,1570,6/28/2018 12:15,12:15 PM,4: Wed,Alachua,26050000,6.019,29.6850102,-82.2891481,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),5,Walking/cycling on sidewalk,1,No improper action,1,No
-9165032.776,3460206.575,1571,7/3/2018 7:19,7:19 AM,2: Mon,Alachua,26020000,3.441,29.6622279,-82.3308868,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),77,Other,1,No improper action,1,No
-9164377.127,3459070.714,1572,7/22/2018 9:56,9:56 AM,7: Sat,Alachua,26000000,0,29.653361,-82.324997,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9160356.41,3457697.346,1573,8/27/2018 7:48,7:48 AM,1: Sun,Alachua,26080000,1.525,29.642639,-82.2888783,1,Pedestrian,0,N/A,0,5,Fatal,9,Median/crossing island,7,Adjacent to roadway (shoulder median),1,No improper action,1,No
-9165965.745,3456539.716,1574,9/1/2018 6:34,6:34 AM,6: Fri,Alachua,26010000,12.933,29.6336004,-82.3392678,1,Pedestrian,0,N/A,0,5,Fatal,88,Unknown,88,Unknown,88,Unknown,88,Unknown
-9165958.254,3459517.737,1575,9/12/2018 12:24,12:24 PM,3: Tue,Alachua,26010000,14.535,29.6568507,-82.3392005,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),10,Driveway access,1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9165965.946,3456684.821,1576,9/15/2018 17:52,5:52 PM,6: Fri,Alachua,26010000,13.011,29.6347334,-82.3392696,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-9165965.422,3456299.74,1577,10/5/2018 20:28,8:28 PM,5: Thr,Alachua,26010000,12.804,29.6317266,-82.3392649,1,Pedestrian,0,N/A,0,5,Fatal,77,Other,1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-9165965.422,3456299.74,1578,10/5/2018 20:28,8:28 PM,5: Thr,Alachua,26010000,12.804,29.6317266,-82.3392649,1,Pedestrian,0,N/A,0,5,Fatal,88,Unknown,88,Unknown,88,Unknown,88,Unknown
-8913122.395,3054614.568,1579,10/11/2018 17:01,5:01 PM,4: Wed,Palm Beach,93010101,2.057,26.4475147,-80.0679381,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),3,Failure to yield right-of-way,1,No
-8915801.288,3057755.943,1580,10/21/2018 11:10,11:10 AM,7: Sat,Palm Beach,93000000,0,26.472778,-80.092003,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),5,Walking/cycling on sidewalk,1,No improper action,1,No
-8913122.339,3054623.42,1581,11/17/2018 11:36,11:36 AM,6: Fri,Palm Beach,93010101,2.052,26.4475859,-80.0679376,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),77,Other,5,Walking/cycling on sidewalk,77,Other,1,No
-8917558.021,3055893.34,1582,11/29/2018 10:04,10:04 AM,4: Wed,Palm Beach,93030000,6.071,26.4577994,-80.107784,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),6,Bicycle lane,4,Walking/cycling along roadway against traffic (in/adjacent to travel lane),4,"Failure to obey traffic signs, signals, officer",1,No
-8915919.509,3057776.586,1583,12/1/2018 15:15,3:15 PM,6: Fri,Palm Beach,93000000,0,26.472944,-80.093065,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),77,Other,5,Walking/cycling on sidewalk,1,No improper action,1,No
-8915055.558,3056020.991,1584,12/3/2018 17:01,5:01 PM,1: Sun,Palm Beach,93000000,0,26.458826,-80.085304,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),5,Travel lane (other location),77,Other,2,Dart/dash,1,No
-8913118.576,3056372.105,1585,12/4/2018 19:05,7:05 PM,2: Mon,Palm Beach,93030000,8.587,26.4616497,-80.0679038,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8911878.622,3058048.102,1586,12/16/2018 11:54,11:54 AM,7: Sat,Palm Beach,93060000,10.712,26.4751273,-80.0567651,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),6,Bicycle lane,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-8911878.622,3058048.102,1587,12/16/2018 11:54,11:54 AM,7: Sat,Palm Beach,93060000,10.712,26.4751273,-80.0567651,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),6,Bicycle lane,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-8917018.344,3056192.213,1588,12/22/2018 18:30,6:30 PM,6: Fri,Palm Beach,93000000,0,26.460203,-80.102936,1,Pedestrian,0,N/A,0,4,Serious (Incapacitating),7,Shoulder/roadside,4,Walking/cycling along roadway against traffic (in/adjacent to travel lane),1,No improper action,1,No
-8915844.48,3052030.106,1589,12/22/2018 20:25,8:25 PM,6: Fri,Palm Beach,93000000,0,26.426726,-80.092391,1,Pedestrian,0,N/A,0,5,Fatal,8,Sidewalk,1,Crossing roadway,1,No improper action,88,Unknown
-8919215.68,3056424.741,1590,12/26/2018 10:38,10:38 AM,3: Tue,Palm Beach,93000000,0,26.462073,-80.122675,3,Bicyclist,0,N/A,0,4,Serious (Incapacitating),77,Other,5,Walking/cycling on sidewalk,1,No improper action,1,No
-9150388.374,3230512.51,1591,1/31/2018 6:31,6:31 AM,3: Tue,Hillsborough,10000000,0,27.853467,-82.199334,3,Bicyclist,1,Male,16,4,Serious (Incapacitating),7,Shoulder/roadside,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),3,Failure to yield right-of-way,1,No
-9155417.68,3240782.78,1592,1/26/2018 6:37,6:37 AM,5: Thr,Hillsborough,10000000,0,27.935007,-82.244513,1,Pedestrian,2,Female,16,4,Serious (Incapacitating),5,Travel lane (other location),8,Going to/from school (K-12),2,Dart/dash,1,No
-9155417.68,3240782.78,1593,1/26/2018 6:37,6:37 AM,5: Thr,Hillsborough,10000000,0,27.935007,-82.244513,1,Pedestrian,2,Female,15,4,Serious (Incapacitating),5,Travel lane (other location),8,Going to/from school (K-12),2,Dart/dash,1,No
-9138051.055,3243641.671,1594,2/5/2018 6:28,6:28 AM,1: Sun,Hillsborough,10000000,0,27.957694,-82.088506,3,Bicyclist,1,Male,46,4,Serious (Incapacitating),5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),9,"Not visible (dark clothing, no lighting, etc)",1,No
-9153323.537,3239458.193,1595,2/19/2018 15:26,3:26 PM,1: Sun,Hillsborough,10000000,0,27.924494,-82.225701,1,Pedestrian,2,Female,1,4,Serious (Incapacitating),77,Other,77,Other,2,Dart/dash,1,No
-9167201.629,3212401.296,1596,2/4/2018 13:15,1:15 PM,7: Sat,Hillsborough,10000000,0,27.709525,-82.35037,3,Bicyclist,1,Male,58,5,Fatal,5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-9164551.802,3230954.977,1597,2/7/2018 6:32,6:32 AM,3: Tue,Hillsborough,10010000,15.693,27.8569812,-82.3265662,3,Bicyclist,1,Male,11,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9186078.416,3254061.601,1598,8/12/2018 2:57,2:57 AM,7: Sat,Hillsborough,10000000,0,28.040342,-82.519943,1,Pedestrian,2,Female,28,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-9192531.386,3248088.276,1599,2/16/2018 18:59,6:59 PM,5: Thr,Hillsborough,10000000,0,27.992971,-82.577911,1,Pedestrian,2,Female,53,5,Fatal,3,Intersection (other),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9163692.059,3210952.599,1600,8/12/2018 21:16,9:16 PM,7: Sat,Hillsborough,10000000,0,27.698003,-82.318843,3,Bicyclist,1,Male,40,4,Serious (Incapacitating),7,Shoulder/roadside,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-9176513.853,3213314.487,1601,2/26/2018 9:27,9:27 AM,1: Sun,Hillsborough,10060000,7.863,27.7167873,-82.4340231,3,Bicyclist,1,Male,56,4,Serious (Incapacitating),6,Bicycle lane,1,Crossing roadway,12,Wrong-way riding/walking,1,No
-9167525.347,3228199.931,1602,3/1/2018 21:56,9:56 PM,4: Wed,Hillsborough,10000000,0,27.835098,-82.353278,3,Bicyclist,1,Male,49,4,Serious (Incapacitating),5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),5,"In roadway improperly (standing, lying, working, playing)",1,No
-9191239.189,3252231.911,1603,3/7/2018 19:30,7:30 PM,3: Tue,Hillsborough,10000000,0,28.025834,-82.566303,1,Pedestrian,2,Female,71,5,Fatal,5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,2,Yes
-9185750.024,3257086.149,1604,3/19/2018 15:05,3:05 PM,1: Sun,Hillsborough,10000000,0,28.06432,-82.516993,3,Bicyclist,1,Male,56,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),4,Walking/cycling along roadway against traffic (in/adjacent to travel lane),12,Wrong-way riding/walking,1,No
-9157132.691,3250520.15,1605,3/21/2018 20:21,8:21 PM,3: Tue,Hillsborough,10030000,11.869,28.0122593,-82.2599192,3,Bicyclist,1,Male,33,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,9,"Not visible (dark clothing, no lighting, etc)",1,No
-9168127.998,3242590.727,1606,3/29/2018 16:00,4:00 PM,4: Wed,Hillsborough,10110000,4.775,27.9493547,-82.3586917,3,Bicyclist,1,Male,31,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,3,Failure to yield right-of-way,1,No
